filename,label,label_id,length,sr
104_1b1_Pl_sc_Litt3200_0_normal.wav,normal,0,4266,4000
104_1b1_Pl_sc_Litt3200_10_normal.wav,normal,0,9628,4000
104_1b1_Pl_sc_Litt3200_11_normal.wav,normal,0,6312,4000
104_1b1_Pl_sc_Litt3200_12_normal.wav,normal,0,4680,4000
104_1b1_Pl_sc_Litt3200_1_normal.wav,normal,0,5836,4000
104_1b1_Pl_sc_Litt3200_2_normal.wav,normal,0,8888,4000
104_1b1_Pl_sc_Litt3200_3_normal.wav,normal,0,9850,4000
104_1b1_Pl_sc_Litt3200_4_normal.wav,normal,0,11408,4000
104_1b1_Pl_sc_Litt3200_5_normal.wav,normal,0,3272,4000
104_1b1_Pl_sc_Litt3200_6_normal.wav,normal,0,3008,4000
104_1b1_Pl_sc_Litt3200_7_normal.wav,normal,0,6012,4000
104_1b1_Pl_sc_Litt3200_8_normal.wav,normal,0,12120,4000
104_1b1_Pl_sc_Litt3200_9_normal.wav,normal,0,6560,4000
104_1b1_Pr_sc_Litt3200_0_normal.wav,normal,0,12445,4000
104_1b1_Pr_sc_Litt3200_1_normal.wav,normal,0,8175,4000
104_1b1_Pr_sc_Litt3200_2_normal.wav,normal,0,9445,4000
104_1b1_Pr_sc_Litt3200_3_normal.wav,normal,0,10472,4000
104_1b1_Pr_sc_Litt3200_4_normal.wav,normal,0,8756,4000
104_1b1_Pr_sc_Litt3200_5_normal.wav,normal,0,13732,4000
104_1b1_Pr_sc_Litt3200_6_normal.wav,normal,0,4776,4000
104_1b1_Pr_sc_Litt3200_7_normal.wav,normal,0,3016,4000
104_1b1_Pr_sc_Litt3200_8_normal.wav,normal,0,7288,4000
104_1b1_Pr_sc_Litt3200_9_normal.wav,normal,0,6076,4000
105_1b1_Tc_sc_Meditron_0_normal.wav,normal,0,8972,4000
105_1b1_Tc_sc_Meditron_1_normal.wav,normal,0,10400,4000
105_1b1_Tc_sc_Meditron_2_normal.wav,normal,0,10512,4000
105_1b1_Tc_sc_Meditron_3_normal.wav,normal,0,11316,4000
105_1b1_Tc_sc_Meditron_4_normal.wav,normal,0,12112,4000
105_1b1_Tc_sc_Meditron_5_normal.wav,normal,0,11259,4000
105_1b1_Tc_sc_Meditron_6_normal.wav,normal,0,11313,4000
105_1b1_Tc_sc_Meditron_7_normal.wav,normal,0,3600,4000
106_2b1_Pl_mc_LittC2SE_0_crackle.wav,crackle,1,8512,4000
106_2b1_Pl_mc_LittC2SE_1_crackle.wav,crackle,1,9828,4000
106_2b1_Pl_mc_LittC2SE_2_normal.wav,normal,0,10232,4000
106_2b1_Pl_mc_LittC2SE_3_crackle.wav,crackle,1,9828,4000
106_2b1_Pl_mc_LittC2SE_4_crackle.wav,crackle,1,9484,4000
106_2b1_Pl_mc_LittC2SE_5_crackle.wav,crackle,1,9600,4000
106_2b1_Pl_mc_LittC2SE_6_crackle.wav,crackle,1,9544,4000
106_2b1_Pl_mc_LittC2SE_7_crackle.wav,crackle,1,9656,4000
106_2b1_Pl_mc_LittC2SE_8_crackle.wav,crackle,1,3028,4000
106_2b1_Pr_mc_LittC2SE_0_wheeze.wav,wheeze,2,8060,4000
106_2b1_Pr_mc_LittC2SE_1_wheeze.wav,wheeze,2,10000,4000
106_2b1_Pr_mc_LittC2SE_2_normal.wav,normal,0,10056,4000
106_2b1_Pr_mc_LittC2SE_3_wheeze.wav,wheeze,2,10056,4000
106_2b1_Pr_mc_LittC2SE_4_wheeze.wav,wheeze,2,9656,4000
106_2b1_Pr_mc_LittC2SE_5_wheeze.wav,wheeze,2,9260,4000
106_2b1_Pr_mc_LittC2SE_6_wheeze.wav,wheeze,2,9884,4000
106_2b1_Pr_mc_LittC2SE_7_wheeze.wav,wheeze,2,9256,4000
106_2b1_Pr_mc_LittC2SE_8_normal.wav,normal,0,3432,4000
107_2b3_Al_mc_AKGC417L_0_crackle.wav,crackle,1,6856,4000
107_2b3_Al_mc_AKGC417L_1_crackle.wav,crackle,1,10904,4000
107_2b3_Al_mc_AKGC417L_2_crackle.wav,crackle,1,10384,4000
107_2b3_Al_mc_AKGC417L_3_crackle.wav,crackle,1,10428,4000
107_2b3_Al_mc_AKGC417L_4_crackle.wav,crackle,1,10664,4000
107_2b3_Al_mc_AKGC417L_5_crackle.wav,crackle,1,9476,4000
107_2b3_Al_mc_AKGC417L_6_crackle.wav,crackle,1,9956,4000
107_2b3_Al_mc_AKGC417L_7_normal.wav,normal,0,4188,4000
107_2b3_Ar_mc_AKGC417L_0_crackle.wav,crackle,1,6856,4000
107_2b3_Ll_mc_AKGC417L_0_crackle.wav,crackle,1,6856,4000
107_2b3_Ll_mc_AKGC417L_1_crackle.wav,crackle,1,10904,4000
107_2b3_Ll_mc_AKGC417L_2_crackle.wav,crackle,1,10384,4000
107_2b3_Ll_mc_AKGC417L_3_crackle.wav,crackle,1,10428,4000
107_2b3_Ll_mc_AKGC417L_4_crackle.wav,crackle,1,10664,4000
107_2b3_Ll_mc_AKGC417L_5_crackle.wav,crackle,1,9476,4000
107_2b3_Ll_mc_AKGC417L_6_crackle.wav,crackle,1,9956,4000
107_2b3_Ll_mc_AKGC417L_7_crackle.wav,crackle,1,4188,4000
107_2b3_Lr_mc_AKGC417L_0_normal.wav,normal,0,6856,4000
107_2b3_Lr_mc_AKGC417L_1_crackle.wav,crackle,1,10904,4000
107_2b3_Lr_mc_AKGC417L_2_crackle.wav,crackle,1,10384,4000
107_2b3_Lr_mc_AKGC417L_3_crackle.wav,crackle,1,10428,4000
107_2b3_Lr_mc_AKGC417L_4_crackle.wav,crackle,1,10664,4000
107_2b3_Lr_mc_AKGC417L_5_crackle.wav,crackle,1,9476,4000
107_2b3_Lr_mc_AKGC417L_6_crackle.wav,crackle,1,9956,4000
107_2b3_Lr_mc_AKGC417L_7_crackle.wav,crackle,1,4188,4000
107_2b3_Pl_mc_AKGC417L_0_normal.wav,normal,0,6856,4000
107_2b3_Pl_mc_AKGC417L_1_normal.wav,normal,0,10904,4000
107_2b3_Pl_mc_AKGC417L_2_normal.wav,normal,0,10384,4000
107_2b3_Pl_mc_AKGC417L_3_normal.wav,normal,0,10428,4000
107_2b3_Pl_mc_AKGC417L_4_normal.wav,normal,0,10664,4000
107_2b3_Pl_mc_AKGC417L_5_normal.wav,normal,0,9476,4000
107_2b3_Pl_mc_AKGC417L_6_normal.wav,normal,0,9956,4000
107_2b3_Pl_mc_AKGC417L_7_normal.wav,normal,0,4188,4000
107_2b3_Pr_mc_AKGC417L_0_normal.wav,normal,0,6856,4000
107_2b3_Pr_mc_AKGC417L_1_crackle.wav,crackle,1,10904,4000
107_2b3_Pr_mc_AKGC417L_3_normal.wav,normal,0,10428,4000
107_2b3_Pr_mc_AKGC417L_4_crackle.wav,crackle,1,10664,4000
107_2b3_Pr_mc_AKGC417L_6_crackle.wav,crackle,1,9956,4000
107_2b3_Tc_mc_AKGC417L_0_normal.wav,normal,0,6856,4000
107_2b3_Tc_mc_AKGC417L_1_normal.wav,normal,0,10904,4000
107_2b3_Tc_mc_AKGC417L_2_normal.wav,normal,0,10384,4000
107_2b3_Tc_mc_AKGC417L_3_crackle.wav,crackle,1,10428,4000
107_2b3_Tc_mc_AKGC417L_4_normal.wav,normal,0,10664,4000
107_2b3_Tc_mc_AKGC417L_5_normal.wav,normal,0,9476,4000
107_2b3_Tc_mc_AKGC417L_6_normal.wav,normal,0,9956,4000
107_2b3_Tc_mc_AKGC417L_7_crackle.wav,crackle,1,4188,4000
107_2b4_Al_mc_AKGC417L_0_crackle.wav,crackle,1,9572,4000
107_2b4_Al_mc_AKGC417L_1_crackle.wav,crackle,1,9664,4000
107_2b4_Al_mc_AKGC417L_3_crackle.wav,crackle,1,10336,4000
107_2b4_Al_mc_AKGC417L_4_wheeze.wav,wheeze,2,9476,4000
107_2b4_Al_mc_AKGC417L_5_crackle.wav,crackle,1,10904,4000
107_2b4_Al_mc_AKGC417L_6_crackle.wav,crackle,1,9856,4000
107_2b4_Al_mc_AKGC417L_7_crackle.wav,crackle,1,4240,4000
107_2b4_Ar_mc_AKGC417L_0_crackle.wav,crackle,1,9572,4000
107_2b4_Ar_mc_AKGC417L_1_crackle.wav,crackle,1,9664,4000
107_2b4_Ar_mc_AKGC417L_2_crackle.wav,crackle,1,10048,4000
107_2b4_Ar_mc_AKGC417L_3_crackle.wav,crackle,1,10336,4000
107_2b4_Ar_mc_AKGC417L_4_crackle.wav,crackle,1,9476,4000
107_2b4_Ar_mc_AKGC417L_5_crackle.wav,crackle,1,10904,4000
107_2b4_Ar_mc_AKGC417L_6_crackle.wav,crackle,1,9856,4000
107_2b4_Ar_mc_AKGC417L_7_crackle.wav,crackle,1,4240,4000
107_2b4_Ll_mc_AKGC417L_0_crackle.wav,crackle,1,9572,4000
107_2b4_Ll_mc_AKGC417L_1_crackle.wav,crackle,1,9664,4000
107_2b4_Ll_mc_AKGC417L_2_crackle.wav,crackle,1,10048,4000
107_2b4_Ll_mc_AKGC417L_3_crackle.wav,crackle,1,10336,4000
107_2b4_Ll_mc_AKGC417L_4_crackle.wav,crackle,1,9476,4000
107_2b4_Ll_mc_AKGC417L_5_crackle.wav,crackle,1,10904,4000
107_2b4_Ll_mc_AKGC417L_6_crackle.wav,crackle,1,9856,4000
107_2b4_Ll_mc_AKGC417L_7_crackle.wav,crackle,1,4240,4000
107_2b4_Lr_mc_AKGC417L_0_crackle.wav,crackle,1,9572,4000
107_2b4_Lr_mc_AKGC417L_1_crackle.wav,crackle,1,9664,4000
107_2b4_Lr_mc_AKGC417L_2_crackle.wav,crackle,1,10048,4000
107_2b4_Lr_mc_AKGC417L_3_crackle.wav,crackle,1,10336,4000
107_2b4_Lr_mc_AKGC417L_4_crackle.wav,crackle,1,9476,4000
107_2b4_Lr_mc_AKGC417L_5_crackle.wav,crackle,1,10904,4000
107_2b4_Lr_mc_AKGC417L_6_crackle.wav,crackle,1,9856,4000
107_2b4_Lr_mc_AKGC417L_7_crackle.wav,crackle,1,4240,4000
107_2b4_Pl_mc_AKGC417L_0_crackle.wav,crackle,1,9572,4000
107_2b4_Pl_mc_AKGC417L_1_normal.wav,normal,0,9664,4000
107_2b4_Pl_mc_AKGC417L_2_crackle.wav,crackle,1,10048,4000
107_2b4_Pl_mc_AKGC417L_3_normal.wav,normal,0,10336,4000
107_2b4_Pl_mc_AKGC417L_4_normal.wav,normal,0,9476,4000
107_2b4_Pl_mc_AKGC417L_5_crackle.wav,crackle,1,10904,4000
107_2b4_Pl_mc_AKGC417L_6_normal.wav,normal,0,9856,4000
107_2b4_Pl_mc_AKGC417L_7_normal.wav,normal,0,4240,4000
107_2b4_Pr_mc_AKGC417L_0_crackle.wav,crackle,1,9572,4000
107_2b4_Pr_mc_AKGC417L_1_crackle.wav,crackle,1,9664,4000
107_2b4_Pr_mc_AKGC417L_2_crackle.wav,crackle,1,10048,4000
107_2b4_Pr_mc_AKGC417L_3_crackle.wav,crackle,1,10336,4000
107_2b4_Pr_mc_AKGC417L_4_crackle.wav,crackle,1,9476,4000
107_2b4_Pr_mc_AKGC417L_5_crackle.wav,crackle,1,10904,4000
107_2b4_Pr_mc_AKGC417L_6_crackle.wav,crackle,1,9856,4000
107_2b4_Pr_mc_AKGC417L_7_crackle.wav,crackle,1,4240,4000
107_2b4_Tc_mc_AKGC417L_0_normal.wav,normal,0,9572,4000
107_2b4_Tc_mc_AKGC417L_1_normal.wav,normal,0,9664,4000
107_2b4_Tc_mc_AKGC417L_2_normal.wav,normal,0,10048,4000
107_2b4_Tc_mc_AKGC417L_3_normal.wav,normal,0,10336,4000
107_2b4_Tc_mc_AKGC417L_4_normal.wav,normal,0,9476,4000
107_2b4_Tc_mc_AKGC417L_5_normal.wav,normal,0,10904,4000
107_2b4_Tc_mc_AKGC417L_6_normal.wav,normal,0,9856,4000
107_2b4_Tc_mc_AKGC417L_7_normal.wav,normal,0,4240,4000
107_2b5_Al_mc_AKGC417L_0_normal.wav,normal,0,5336,4000
107_2b5_Al_mc_AKGC417L_1_crackle.wav,crackle,1,9808,4000
107_2b5_Al_mc_AKGC417L_2_crackle.wav,crackle,1,10952,4000
107_2b5_Al_mc_AKGC417L_3_crackle.wav,crackle,1,9476,4000
107_2b5_Al_mc_AKGC417L_4_crackle.wav,crackle,1,10288,4000
107_2b5_Al_mc_AKGC417L_5_crackle.wav,crackle,1,10140,4000
107_2b5_Al_mc_AKGC417L_6_crackle.wav,crackle,1,10192,4000
107_2b5_Al_mc_AKGC417L_7_crackle.wav,crackle,1,10856,4000
107_2b5_Ar_mc_AKGC417L_0_normal.wav,normal,0,5336,4000
107_2b5_Ar_mc_AKGC417L_1_normal.wav,normal,0,9808,4000
107_2b5_Ar_mc_AKGC417L_2_crackle.wav,crackle,1,10952,4000
107_2b5_Ar_mc_AKGC417L_3_normal.wav,normal,0,9476,4000
107_2b5_Ar_mc_AKGC417L_5_crackle.wav,crackle,1,10140,4000
107_2b5_Ar_mc_AKGC417L_6_normal.wav,normal,0,10192,4000
107_2b5_Ar_mc_AKGC417L_7_wheeze.wav,wheeze,2,10856,4000
107_2b5_Ll_mc_AKGC417L_0_normal.wav,normal,0,5336,4000
107_2b5_Ll_mc_AKGC417L_1_crackle.wav,crackle,1,9808,4000
107_2b5_Ll_mc_AKGC417L_2_crackle.wav,crackle,1,10952,4000
107_2b5_Ll_mc_AKGC417L_3_crackle.wav,crackle,1,9476,4000
107_2b5_Ll_mc_AKGC417L_4_crackle.wav,crackle,1,10288,4000
107_2b5_Ll_mc_AKGC417L_5_crackle.wav,crackle,1,10140,4000
107_2b5_Ll_mc_AKGC417L_6_normal.wav,normal,0,10192,4000
107_2b5_Ll_mc_AKGC417L_7_crackle.wav,crackle,1,10856,4000
107_2b5_Lr_mc_AKGC417L_0_normal.wav,normal,0,5336,4000
107_2b5_Lr_mc_AKGC417L_1_crackle.wav,crackle,1,9808,4000
107_2b5_Lr_mc_AKGC417L_2_crackle.wav,crackle,1,10952,4000
107_2b5_Lr_mc_AKGC417L_3_crackle.wav,crackle,1,9476,4000
107_2b5_Lr_mc_AKGC417L_4_crackle.wav,crackle,1,10288,4000
107_2b5_Lr_mc_AKGC417L_5_crackle.wav,crackle,1,10140,4000
107_2b5_Lr_mc_AKGC417L_6_crackle.wav,crackle,1,10192,4000
107_2b5_Lr_mc_AKGC417L_7_crackle.wav,crackle,1,10856,4000
107_2b5_Pl_mc_AKGC417L_0_normal.wav,normal,0,5336,4000
107_2b5_Pl_mc_AKGC417L_1_normal.wav,normal,0,9808,4000
107_2b5_Pl_mc_AKGC417L_2_normal.wav,normal,0,10952,4000
107_2b5_Pl_mc_AKGC417L_3_normal.wav,normal,0,9476,4000
107_2b5_Pl_mc_AKGC417L_4_normal.wav,normal,0,10288,4000
107_2b5_Pl_mc_AKGC417L_5_normal.wav,normal,0,10140,4000
107_2b5_Pl_mc_AKGC417L_6_normal.wav,normal,0,10192,4000
107_2b5_Pl_mc_AKGC417L_7_normal.wav,normal,0,10856,4000
107_2b5_Pr_mc_AKGC417L_0_normal.wav,normal,0,5336,4000
107_2b5_Pr_mc_AKGC417L_1_crackle.wav,crackle,1,9808,4000
107_2b5_Pr_mc_AKGC417L_2_normal.wav,normal,0,10952,4000
107_2b5_Pr_mc_AKGC417L_3_crackle.wav,crackle,1,9476,4000
107_2b5_Pr_mc_AKGC417L_4_crackle.wav,crackle,1,10288,4000
107_2b5_Pr_mc_AKGC417L_5_normal.wav,normal,0,10140,4000
107_2b5_Pr_mc_AKGC417L_6_crackle.wav,crackle,1,10192,4000
107_2b5_Tc_mc_AKGC417L_0_normal.wav,normal,0,5336,4000
107_2b5_Tc_mc_AKGC417L_1_normal.wav,normal,0,9808,4000
107_2b5_Tc_mc_AKGC417L_2_crackle.wav,crackle,1,10952,4000
107_2b5_Tc_mc_AKGC417L_3_crackle.wav,crackle,1,9476,4000
107_2b5_Tc_mc_AKGC417L_4_normal.wav,normal,0,10288,4000
107_2b5_Tc_mc_AKGC417L_5_normal.wav,normal,0,10140,4000
107_2b5_Tc_mc_AKGC417L_6_normal.wav,normal,0,10192,4000
107_2b5_Tc_mc_AKGC417L_7_normal.wav,normal,0,10856,4000
107_3p2_Al_mc_AKGC417L_3_crackle.wav,crackle,1,8812,4000
107_3p2_Al_mc_AKGC417L_4_crackle.wav,crackle,1,8048,4000
107_3p2_Al_mc_AKGC417L_5_crackle.wav,crackle,1,9616,4000
107_3p2_Al_mc_AKGC417L_6_crackle.wav,crackle,1,8904,4000
107_3p2_Al_mc_AKGC417L_7_crackle.wav,crackle,1,8764,4000
107_3p2_Al_mc_AKGC417L_8_crackle.wav,crackle,1,3620,4000
107_3p2_Ar_mc_AKGC417L_0_wheeze.wav,wheeze,2,9808,4000
107_3p2_Ar_mc_AKGC417L_1_wheeze.wav,wheeze,2,9240,4000
107_3p2_Ar_mc_AKGC417L_2_wheeze.wav,wheeze,2,9140,4000
107_3p2_Ar_mc_AKGC417L_4_wheeze.wav,wheeze,2,8048,4000
107_3p2_Ar_mc_AKGC417L_8_wheeze.wav,wheeze,2,3620,4000
107_3p2_Ll_mc_AKGC417L_0_crackle.wav,crackle,1,9808,4000
107_3p2_Ll_mc_AKGC417L_1_crackle.wav,crackle,1,9240,4000
107_3p2_Ll_mc_AKGC417L_2_crackle.wav,crackle,1,9140,4000
107_3p2_Ll_mc_AKGC417L_3_crackle.wav,crackle,1,8812,4000
107_3p2_Ll_mc_AKGC417L_4_crackle.wav,crackle,1,8048,4000
107_3p2_Ll_mc_AKGC417L_5_crackle.wav,crackle,1,9616,4000
107_3p2_Ll_mc_AKGC417L_6_crackle.wav,crackle,1,8904,4000
107_3p2_Ll_mc_AKGC417L_7_crackle.wav,crackle,1,8764,4000
107_3p2_Ll_mc_AKGC417L_8_crackle.wav,crackle,1,3620,4000
107_3p2_Lr_mc_AKGC417L_0_wheeze.wav,wheeze,2,9808,4000
107_3p2_Lr_mc_AKGC417L_1_wheeze.wav,wheeze,2,9240,4000
107_3p2_Lr_mc_AKGC417L_2_wheeze.wav,wheeze,2,9140,4000
107_3p2_Lr_mc_AKGC417L_3_wheeze.wav,wheeze,2,8812,4000
107_3p2_Lr_mc_AKGC417L_4_wheeze.wav,wheeze,2,8048,4000
107_3p2_Lr_mc_AKGC417L_5_crackle.wav,crackle,1,9616,4000
107_3p2_Lr_mc_AKGC417L_6_crackle.wav,crackle,1,8904,4000
107_3p2_Lr_mc_AKGC417L_7_crackle.wav,crackle,1,8764,4000
107_3p2_Pl_mc_AKGC417L_0_crackle.wav,crackle,1,9808,4000
107_3p2_Pl_mc_AKGC417L_1_crackle.wav,crackle,1,9240,4000
107_3p2_Pl_mc_AKGC417L_2_crackle.wav,crackle,1,9140,4000
107_3p2_Pl_mc_AKGC417L_3_crackle.wav,crackle,1,8812,4000
107_3p2_Pl_mc_AKGC417L_4_crackle.wav,crackle,1,8048,4000
107_3p2_Pl_mc_AKGC417L_5_crackle.wav,crackle,1,9616,4000
107_3p2_Pl_mc_AKGC417L_6_crackle.wav,crackle,1,8904,4000
107_3p2_Pl_mc_AKGC417L_7_crackle.wav,crackle,1,8764,4000
107_3p2_Pl_mc_AKGC417L_8_crackle.wav,crackle,1,3620,4000
107_3p2_Pr_mc_AKGC417L_5_crackle.wav,crackle,1,9616,4000
107_3p2_Pr_mc_AKGC417L_6_crackle.wav,crackle,1,8904,4000
107_3p2_Pr_mc_AKGC417L_7_crackle.wav,crackle,1,8764,4000
107_3p2_Pr_mc_AKGC417L_8_crackle.wav,crackle,1,3620,4000
107_3p2_Tc_mc_AKGC417L_6_wheeze.wav,wheeze,2,8904,4000
107_3p2_Tc_mc_AKGC417L_7_wheeze.wav,wheeze,2,8764,4000
107_3p2_Tc_mc_AKGC417L_8_normal.wav,normal,0,3620,4000
108_1b1_Al_sc_Meditron_0_normal.wav,normal,0,11484,4000
108_1b1_Al_sc_Meditron_1_normal.wav,normal,0,18628,4000
108_1b1_Al_sc_Meditron_2_normal.wav,normal,0,8460,4000
108_1b1_Al_sc_Meditron_3_normal.wav,normal,0,10228,4000
108_1b1_Al_sc_Meditron_4_normal.wav,normal,0,8972,4000
108_1b1_Al_sc_Meditron_5_normal.wav,normal,0,8568,4000
108_1b1_Al_sc_Meditron_6_normal.wav,normal,0,8860,4000
108_1b1_Al_sc_Meditron_7_normal.wav,normal,0,4400,4000
109_1b1_Al_sc_Litt3200_0_normal.wav,normal,0,9315,4000
109_1b1_Al_sc_Litt3200_1_normal.wav,normal,0,7058,4000
109_1b1_Al_sc_Litt3200_2_normal.wav,normal,0,6482,4000
109_1b1_Al_sc_Litt3200_3_normal.wav,normal,0,7583,4000
109_1b1_Al_sc_Litt3200_4_normal.wav,normal,0,7610,4000
109_1b1_Al_sc_Litt3200_5_normal.wav,normal,0,7424,4000
109_1b1_Al_sc_Litt3200_6_normal.wav,normal,0,7192,4000
109_1b1_Al_sc_Litt3200_7_normal.wav,normal,0,15060,4000
109_1b1_Al_sc_Litt3200_8_normal.wav,normal,0,13620,4000
109_1b1_Ar_sc_Litt3200_0_normal.wav,normal,0,8521,4000
109_1b1_Ar_sc_Litt3200_1_normal.wav,normal,0,8084,4000
109_1b1_Ar_sc_Litt3200_2_normal.wav,normal,0,6899,4000
109_1b1_Ar_sc_Litt3200_3_normal.wav,normal,0,6926,4000
109_1b1_Ar_sc_Litt3200_4_normal.wav,normal,0,6874,4000
109_1b1_Ar_sc_Litt3200_5_normal.wav,normal,0,6900,4000
109_1b1_Ar_sc_Litt3200_6_normal.wav,normal,0,7412,4000
109_1b1_Ar_sc_Litt3200_7_normal.wav,normal,0,7080,4000
109_1b1_Ar_sc_Litt3200_8_normal.wav,normal,0,14188,4000
109_1b1_Ar_sc_Litt3200_9_normal.wav,normal,0,6924,4000
109_1b1_Ll_sc_Litt3200_0_normal.wav,normal,0,7805,4000
109_1b1_Ll_sc_Litt3200_1_crackle.wav,crackle,1,6996,4000
109_1b1_Ll_sc_Litt3200_2_crackle.wav,crackle,1,6887,4000
109_1b1_Ll_sc_Litt3200_3_crackle.wav,crackle,1,7346,4000
